id,name,caption
ROCO_60673,PMC4856501_PAMJ-23-3-g001.jpg," IRM cérébrale en coupe axiale séquence pondérée T2, montrant une lésion frontale gauche en hyper et hypo signal de 2,2/2,5cm
"
ROCO_60695,PMC2842175_ci10001201.jpg," Non-contrast-enhanced CT. There are 2 left adrenal masses (arrows) with attenuation values of 0 HU and −6 HU in keeping with benign adrenal adenomas. The patient has remained under CT surveillance and the adenomas remain unchanged after 2 years.
"
ROCO_60699,PMC4989413_EUS-5-276-g004.jpg," Fluoroscopic image. Dilation of the pancreaticogastrostomy tract with 6 mm balloon
"
ROCO_60704,PMC3864497_f120017-5.jpg,"  One-year follow-up lateral view X-ray showing appropriate reduction and internal fixation.
"
ROCO_60705,PMC4149037_1471-2482-14-57-1.jpg," Abdominal computed tomography shows a dilated and filled small intestine enveloped by a thickened membrane ( arrow ).
"
ROCO_60721,PMC4107753_1749-7922-9-41-1.jpg," X-ray examination showing the enormous dilatation and complete occlusion of the sigmoid.
"
ROCO_60741,PMC4391886_PAMJ-19-268-g003.jpg," Mammographie cliché de profil du sein gauche
"
ROCO_60744,PMC4422277_jns-2-33.f1.jpg," Figure 1: CT scan abdomen showing a large heterogeneous retroperitoneal mass with foci of calcification.
"
ROCO_60752,PMC3860146_CRIM.PATHOLOGY2013-725380.003.jpg," Coronal CT showing a hypodense lesion, containing irregular hyperdense areas in its inside, associated with the expansion of the vestibular cortical bone and the resorption of the cortical bone of the alveolar process.
"
ROCO_60760,PMC4845524_Int-J-Fertil-Steril-10-136-g03.jpg," Longitudinal ultrasound image depicting a cystic lesion posterior to urinary bladder with low level echoes and communication with endometrial cavity through the cervix.
"
ROCO_60785,PMC4476323_PJMS-31-263-g005.jpg," Sagittal T2-weighted MR image reveals tear in the anterior horn of lateral meniscus that appears globular signal of increased intensity extending to superior and inferior articular surfaces. (arrow) The tear was not recognized at arthroscopy performed 7 days after MR imaging and therefore constituting a false-positive diagnosis at MR.
"
ROCO_60803,PMC4954863_JoU-2016-0019-g021.jpg," Affected intraglandular parotid lymph nodes in lymphocytic leukemia
"
ROCO_60806,PMC4501457_gr2.jpg," Brain MRI: cortical changes which were usually seen due to hypoglycemia.
"
ROCO_60808,PMC5181571_poljradiol-81-415-g003.jpg," Extremely dense breast in a lactating women.
"
ROCO_60811,PMC1894807_1752-1947-1-26-1.jpg," This is a picture of renal ultrasound. It shows echo-dense area in the renal area, suggestive of a renal tumour.
"
ROCO_60815,PMC4155304_IJA-58-484-g001.jpg," Sagittal section of lumbo-sacral spine showing low lying spinal cord with focal myelitis at L2-S1 level
"
ROCO_60819,PMC5159457_jocgp-06-025-g037.jpg," Exudation in the intrascleral cavity (white arrowhead) is usually formed by blood clot, which will decrease the aqueous outflow
"
ROCO_60821,PMC5324929_AJC-16-E22-g002.jpg," Angiographic view of the left subclavian artery showed no area of contrast blush of a possible perforation
"
ROCO_60833,PMC4215591_eplasty14ic40_fig2.jpg," Axial T2 STIR, right wrist, demonstrating empty second dorsal extensor compartment (arrow).
"
ROCO_60838,PMC3830136_JMAS-9-168-g001.jpg," Right renal tumor with renal vein thrombus extending to the inferior vena cava
"
ROCO_60842,PMC5666522_ijbsv13p1234g002.jpg," The representative expression of the tumor at arterial phase of CT scans in patients with HBV-associated ICC with abundant blood supply. Shown is the representative HBV-associated ICC with abundant blood supply to the tumor. Obvious enhancement was found within and around the tumor (Middle left side) at arterial phase of CT scans in patients with HBV-associated ICC with abundant bloody supply to the tumor.
"
ROCO_60851,PMC4934407_ccrep-9-2016-047f2.jpg," Coronal STIR Sequence shows abnormal bright signal in the femoral head, neck, ilium, Right Gluteus & Right adductor muscles. Right extensive subcutaneous edema.
"
ROCO_60864,PMC4528900_10.1177_2324709614548797-fig2.jpg," A radiograph of the left lateral forearm also shows marked bony demineralization. There are fractures at various stages of healing, as evidenced by callous formation at an old fracture (small arrow) and by sharp margins at an acute fracture (large arrow).
"
ROCO_60867,PMC4014137_1477-7819-12-107-2.jpg," Abdominal computed tomography (CT) reveals a mass measuring 40 mm in diameter along the rectal wall and extending into the pelvis (arrow).
"
ROCO_60870,PMC4993832_ijcpd-03-219-g009.jpg," Postoperative OPG showing completely enucleated cystic lesions with extraction of associated teeth
"
ROCO_60898,PMC4670633_CRIM2015-620381.003.jpg," Spiral 64-slice CT scan obtained following intravenous contrast (100 mL Iohexol) in portovenous phase demonstrates marked, homogenous bilateral adrenal gland enlargement with no evidence of disease elsewhere.
"
ROCO_60901,PMC5543660_TODENTJ-11-338_F5B.jpg," Occlusal plane established and angle between long axis of tooth and occlusal plane measured showing a distal (A) and mesial (B) inclinations of the root.
"
ROCO_60902,PMC3858700_SJA-7-461-g003.jpg," Computer tomography chest of the patient showing hugely dilated aortic root
"
ROCO_60908,PMC4122413_pone.0104170.g003.jpg," 52 year old man presenting with acute chest pain.Contrast enhanced CTA showed a type-b aortic dissection.
"
ROCO_60909,PMC4662509_PAMJ-22-37-g002.jpg," Aspect échographique d'un épanchement liquidien anéchogène pré achilléen en rapport avec une bursite pré achilléenne (flèche jaune) associée à une rupture des fibres antérieures du tendon d'Achille (flèche orange)
"
ROCO_60913,PMC4386116_cnd-0005-0071-g02.jpg," Abnormal fistulae were detected by vascular ultrasound between the matured cephalic vein and the radial vein where blood shunt existed.
"
ROCO_60914,PMC4897366_ISRN2014-869153.001.jpg," Chest X-ray at day of admission.
"
ROCO_60915,PMC5643106_CRIPU2017-4789751.004.jpg," Control of chest-x-ray after cast rejection revealed complete left lung aeration.
"
ROCO_60925,PMC5470555_gr3.jpg," Stage IV rectal gist found on CT of the Abdomen and Pelvis with a small right pulmonary nodule suggestive of metastases to the lung.
"
ROCO_60933,PMC2698162_kjr-5-199-g001.jpg," Normal anatomy of the hepatic artery in an 1-year-old girl. Oblique axial maximum intensity projection image shows the right hepatic artery (RHA), left hepatic artery (LHA), splenic artery (SA), and left gastric artery (LGA). Two middle hepatic arteries (arrows) arise from the right hepatic artery.
"
ROCO_60962,PMC5487223_gr1.jpg," Left pleural effusion.
"
ROCO_60965,PMC1839762_1752-1947-1-4-1.jpg," Axial FLAIR sequence magnetic resonance image of brain at admission. There are hyperintense multifocal lesions in the deep grey nuclei, subcortical white matter and cortex.
"
ROCO_60976,PMC5746879_rb-50-06-0359-g03.jpg," Case 5. Contrast-enhanced T1-weighted image showing miliary punctate enhancement at the centrum semiovale and at the cortico-subcortical junction (arrows).
"
ROCO_60982,PMC3220070_CCD-1-51-g003.jpg," Radiograph of 21 (tooth no. 9) showing root canal disinfected with calcium hydroxide dressing
"
ROCO_60984,PMC4855721_12905_2016_300_Fig2_HTML.jpg," Sagittal T2 weighted pelvic MRI images
"
ROCO_60986,PMC4537890_PAMJ-20-431-g001.jpg," TDM du massif facial (coupe axiale): mucocèle ethmoïdo-frontale droite avec extension orbitaire
"
ROCO_60991,PMC4062267_EUS-2-222-g001.jpg," A well-defined mass at the neck of pancreas as seen by endoscopic ultrasound
"
ROCO_61002,PMC4750792_40885_2015_34_Fig1_HTML.jpg," Echocardiographic assessments of EFT, defined as the echo-free space between the outer wall of the myocardium and the visceral layer of the pericardium, were measured perpendicularly from the free wall of the right ventricle at end-systole in the parasternal long axis view
"
ROCO_61008,PMC4104223_roj-32-77-g001.jpg," Contrast-enhanced computed tomography scan of multiple liver metastases.
"
ROCO_61009,PMC4603228_JoU-2012-0029-g003.jpg," Solid, isoechogenic lesion, category: BIRADS-US 3 (histopathological verification – fibroadenoma)
"
ROCO_61015,PMC3737619_IJRI-23-64-g010.jpg," CT revealing multiplicity of findings in urinary TB-uneven caliectasis with no obvious pelvic dilatation, parenchymal scarring (black arrow), cavity communicating with PCS (white arrow), urothelial thickening and multiple ureteral strictures (black arrowheads)
"
ROCO_61048,PMC4005472_1129-2377-15-21-1.jpg," Sagittal 3D FLAIR MR image acquired at 1.5 Tesla (Siemens Avanto) showing a hyperintense lesion in the medulla oblongata (arrow). FLAIR = fluid attenuated inversion recovery.
"
ROCO_61050,PMC3985377_JNRP-5-91-g004.jpg," Coronal T2-weighted magnetic resonance imaging examination demonstrates venous drainage of subcutaneous lipoma to the superior sagittal sinus
"
ROCO_61077,PMC4604280_ce-48-411-g007.jpg," Endosonographic view of a gallbladder that has been punctured with a 19 G endoscopic ultrasound-guided aspiration needle (Cook Endoscopy).
"
ROCO_61084,PMC3230009_ORT-0300-9734-082-119_g001.jpg," Postoperative radiograph of the presented patient after implantation of the THRA.
"
ROCO_61096,PMC5484603_cureus-0009-00000001277-i01.jpg," Coronal reformat computed tomography angiogram (CTA) demonstrated that the intradural right vertebral artery is completely occluded. While the right vertebral artery is completely occluded, there is also extension of partially occlusive thrombus cephalad into the proximal basilar artery at the vertebrobasilar junction (arrow).
"
ROCO_61126,PMC3722906_CRIM.PEDIATRICS2013-674174.001.jpg," Apical 4-chamber view showing mitral valve (MV) and tricuspid valve (TV) regurgitations (demonstrated by the blue jets of retrograde flow on the Doppler study). Aortic and pulmonary valve regurgitations are not seen on this image.
"
ROCO_61129,PMC5317072_IJNM-32-50-g001.jpg," Contrast enhanced computed tomography image of the abdomen: 5.5 cm × 4.4 cm sized well encapsulated inhomogeneous mass (arrow heads) with central areas of necrosis in the upper pole of right kidney
"
ROCO_61172,PMC4487439_gr1.jpg," Transtrochanteric fracture of type III variant. Note the fracturing of the greater trochanter.
"
ROCO_61188,PMC5094398_sfs16803.jpg," Multiple projections reformatted maximum-intensity projection sagittal image reveals the stenotic segment of the mid-aorta which starts from the orifice of the celiac artery (arrow).
"
ROCO_61199,PMC3467378_jkns-52-161-g001.jpg," Axial CT scans of lower T4 level shows an infiltrating epidural mass extended to the right T4-5 neural foramen which was widening and scalloping.
"
ROCO_61203,PMC4469443_PAMJ-20-175-g005.jpg," Aspect radiographique de face post opératoire après réduction chirurgicale, stabilisée par des broches radio et scaphlunaire
"
ROCO_61212,PMC3113214_jsls-7-3-285-g01.jpg," CT scan of patient's right hepatic tumor.
"
ROCO_61230,PMC5348750_12959_2017_132_Fig2_HTML.jpg," Contrast-enhanced computed tomography 7 days after the initiation of anticoagulation therapy. The yellow arrow indicates reduced thrombosis
"
ROCO_61236,PMC3621240_IJN-23-51-g002.jpg," MRI of brain showing cerebellar infarct
"
ROCO_61254,PMC4364686_PAMJ-19-168-g001.jpg," Axial computed tomography image demonstrating heterogeneities in the body of L2 with tumoral epiduritis
"
ROCO_61258,PMC5348466_1349-7235-56-0373-g002.jpg," Axial diffusion magnetic resonance imaging results on Day 7. Note the multiple high-intensity areas of the leptomeninges, which are suggestive of severe inflammation (arrows).
"
ROCO_61272,PMC4948251_LI-33-474-g002.jpg," Chest-X-ray PA view revealing a large cavity in left upper lobe
"
ROCO_61274,PMC4941161_flgastro-2015-100563f08.jpg," Probe based confocal laser endomicroscopy (pCLE) image of adenocarcinoma in Barrett’s oesophagus, demonstrating a pleomorphic irregular glandular structure.
"
ROCO_61285,PMC2759612_IJO-42-228-g003.jpg," CT scanogram done to determine the limb length and other associated anomalies. There was no limb length discrepancy
"
ROCO_61287,PMC4693395_IJRI-25-453-g007.jpg," Known case of neurofibromatosis type I: Axial T2W fat-saturated images show multiple hyperintense lesions in the pelvis, with a few of them showing central hypointensity (arrow) suggestive of a ‘Target sign’
"
ROCO_61298,PMC4561162_PAMJ-21-9-g002.jpg," TDM épaule: érosions et géodes, séquestres de la tête humérale
"
ROCO_61299,PMC5409360_AJNS-12-167-g004.jpg," Direct coronal computerized tomography showing vertex epidural hematoma
"
ROCO_61309,PMC5644422_eor-2-403-g005.jpg," Lateral radiograph showing dislocation of the ankle with complete injury of all syndesmotic ligaments and deltoid ligament.
"
ROCO_61317,PMC5658518_1349-7235-56-2549-g002.jpg," An abdominal transverse image from CECT for measuring the distance between the SMA and aorta where the duodenum passes. This is a transverse image of the patient shown in Figure 1. The distance between the SMA and aorta measured on this slice was 9 mm. CECT: contrast-enhanced computed tomography, SMA: superior mesenteric artery
"
ROCO_61328,PMC4122014_CRIM2014-612036.001.jpg," Abdominal computed tomography (CT) scan revealing a 3.6 × 2.7 cm mass (red arrow) involving the right adrenal gland.
"
ROCO_61340,PMC5497132_PG-12-30039-g001.jpg," The abdominal X-ray with barite
"
ROCO_61349,PMC2783101_1757-1626-2-145-5.jpg," Brain MRI DWI: left occipital cortical restriction in DWI.
"
ROCO_61362,PMC60655_1471-2334-1-22-2.jpg," Cranial MRI after surgical debridement
"
ROCO_61377,PMC4122110_amjcaserep-15-326-g001.jpg," An enormous mass occupying almost the entire abdomen on CT.
"
ROCO_61395,PMC4325553_AORTH2015-138382.003.jpg," Anterior-posterior hip X-rays in patient number 4 at preanticoagulation study entry. The right hip is Ficat stage II and the left hip is Ficat stage III.
"
ROCO_61397,PMC5124930_bjr.20160342.g001.jpg," Four-chamber balanced steady state free precession image of the heart demonstrating the measurement of epicardial adipose tissue (blue) and paracardial adipose tissue (red) areas. SA, South Asian; WE, Western European. For colour image see online.
"
ROCO_61401,PMC2566569_1757-1626-1-208-1.jpg," Bipolar dislocation of fifth phalanx.
"
ROCO_61402,PMC3808025_JISP-17-661-g011.jpg," Post-operative intra oral periapical radiograph
"
ROCO_61413,PMC5434695_IJN-27-234-g002.jpg," Angiogram showing postangioplasty balloon dilatation
"
ROCO_61417,PMC4166646_CRIU2014-176073.002.jpg," CT scan (early excretory phase) showing leakage of contrast solution from the proximal urethra into the surrounding tissues (white arrow). This typifies a urethral injury with the intact bladder.
"
ROCO_61420,PMC5287996_aml-23-219-g001.jpg," An ultrasound image in greyscale mode. Abdominal probe. Placenta (P) on the anterior wall covers the uterine scar area and overlies the endocervical os. The boundary between myometrium and the placenta is not clear, the deformation of the uterine wall near the bladder (B) is observed. Lacunar spaces (L) of various size and irregular are present in the placenta
"
ROCO_61438,PMC4714509_12957_2015_755_Fig1_HTML.jpg," Computed tomography with intravenous and oral contrast from case 2. Coronal section of the abdomen and pelvis. Arrow points to 14.0 × 9.8 × 10.8 cm heterogeneous mass in the right upper quadrant abutting the ascending colon and duodenum. Oral contrast is seen within the mass. The fat plane between the mass and the second segment of the duodenum is obscured
"
ROCO_61451,PMC3121660_1471-2474-12-128-3.jpg," Axial STIR 1.5T images of the same patient as in the 3T images of figure 2. The subtle bone marrow edema seen in the 3T images cannot reliably be seen in these 1.5T images.
"
ROCO_61453,PMC4409200_JOMFP-18-472-g003.jpg," Orthopantomogram (OPG) showing a well-defined lytic lesion causing erosion of the alveolar process and mandibular bone. Floating tooth was also noted along the superior margin of the lesion
"
ROCO_61460,PMC3307430_1752-1947-6-69-1.jpg," Abdominal CT showed right renal mass, suggestive of RCC at the first visit.
"
ROCO_61463,PMC4633774_PAMJ-21-322-g001.jpg," Coupe transversale échographique, d'une structure arrondie bien limitée, de 8 mm de diamètre, à contenu hétérogène hyperéchogène, sur la région de la fosse iliaque droite (Parasitose intestinale)
"
ROCO_61471,PMC2842968_CRM2010-621984.003.jpg," OTP (11 years 3 months) showing agenesis of the upper lateral incisors, taurodontism of the molars, and microdontia with crown hypoplasia of the upper central incisors and congenital missing 18 and 28 in patient 2.
"
ROCO_61474,PMC3928482_ce-47-108-g007.jpg," Full deployment of stent-in-stent with perfect distal positioning is confirmed.
"
ROCO_61477,PMC5718028_can-11-778fig2.jpg," Ultrasonography showing subcutaneous fluid collection in the anterior aspect of the left arm root.
"
ROCO_61478,PMC5580116_gr4.jpg," Abdominal MRI, T2-weighted image, axial plane, 4-weeks after initial MRI. Progression of the disease with uncountable multifocal epithelioid hemangioendothelioma lesions.
"
ROCO_61494,PMC5721314_TOORTHJ-11-1314_F2.jpg," The sagittal ultrasound image shows heterogeneous hypoechoic lesions compatible with subperiosteal abscess (red arrow).
"
ROCO_61504,PMC4947660_RRP2016-9305018.002.jpg," The FN (delineated by white arrows) is shown at its junction with the SN (SWI, 2 mm).
"
ROCO_61512,PMC4491948_jao-19-54-g003.jpg," Immediate postoperative transocular orbital view confirmed the positioning of the implanted device.
"
ROCO_61530,PMC5360797_ijcpd-10-018-g005.jpg," Radiographic failure in the form of internal resorption seen with turmeric pulpotomy
"
ROCO_61534,PMC2881078_1749-799X-5-33-2.jpg," Radionuclide bone scan showing markedly increased uptake affecting the left femur.
"
ROCO_61536,PMC5053198_abc-107-03-0279-g01.jpg," Transthoracic Echocardiography with image suggestive of left atrial myxoma. LV: left ventricle; LA: left atrium.
"
ROCO_61544,PMC3400330_CRIM.PEDIATRICS2012-684064.002.jpg," Brain MRI showing multiple juxtacortical lesions.
"
ROCO_61556,PMC3876309_wjem-14-637-g001.jpg," Blue arrow heads show filling defects in both main pulmonary arteries in computerized tomographic angiography of the thorax.
"
ROCO_61557,PMC3180419_1752-1947-5-453-2.jpg," Lateral X-ray three months after patellar tendon repair showing marked progression of HO.
"
ROCO_61561,PMC3596149_poljradiol-78-1-7-g003.jpg," X-ray of hands: The destructive form of psoriatic arthritis (arthritis mutilans). Numerous destructive changes in joints of both hands. Ankylosis of the right wrist. Typical for PsA changes called “pencil-in-cup” involving metacarpophalangeal joints.
"
ROCO_61564,PMC2518131_1757-1626-1-76-3.jpg," 3D coronal CT of the ankle and hid foot showed significant talocalcaneal coalition.
"
ROCO_61570,PMC4957628_amjcaserep-17-503-g005.jpg," CT image of pelvis showing edema of right gluteal muscles depicted by yellow arrow.
"
ROCO_61586,PMC2698203_jkms-24-517-g003.jpg," CT finding at the level of the lower thorax demonstrating normal right (arrow) and absent left hemidiaphragm and loops of bowel in left thorax.
"
ROCO_61596,PMC2804022_1757-1626-2-9387-5.jpg," Intra-oral radiograph indicating the crown margins in relation to the cemento-enamel junction.
"
ROCO_61602,PMC5325494_PAMJ-25-116-g002.jpg," Maxillary true occlusal radiograph showing expansion of buccal cortical plate in region of 23, 24, 25 and 26
"
ROCO_61604,PMC4301252_1806-3713-jbpneu-40-06-00669-gf01.jpg," Chest X-ray at admission, showing a hypertransparent area in the upper mediastinum.
"
ROCO_61615,PMC4466583_srep11000-f7.jpg," 18-year-old woman with Sertoli-Leydig cell tumor.A predominantly solid mass contains little cystic areas (black arrows) in the right pelvic cavity. The tumor shows heterogeneous mild to moderate enhancement on post-contrast scan. Little ascites is also detected (white arrow).
"
ROCO_61617,PMC5043391_gr2.jpg," T-2 weighted image for the brain, showing a fairly deep located bright AML lesion.
"
ROCO_61636,PMC4595698_jcu-23-121-g001.jpg," Parasternal long axis view by transthoracic echocardiography. Segmental analysis of the mitral valve. AV: aortic valve, LA: left atrium, LV: left ventricle, RV: right ventricle, VS: ventricular septum (see also Fig. 5).
"
ROCO_61637,PMC2747406_IJRI-19-36-g006.jpg," Osteoid osteoma of the tibia. Postprocedure T1W axial MRI shows the zone of ablation (arrow) surrounding the ablated nidus (arrowhead)
"
ROCO_61644,PMC2505287_11999_2007_25_Fig5_HTML.jpg," Case II. Congenital Elevation of Scapula, Bilateral.
"
ROCO_61659,PMC5051138_gr-07-023-g008.jpg," Contrast study after stent removal: no leakage of contrast is seen and a small outpouching is seen at site of perforation (arrow).
"
ROCO_61661,PMC5510309_IJRI-27-133-g002.jpg," Horseshoe kidney with fibrous isthmus. Axial T1W image showing the thin hypointense fibrous isthmus (white arrow) connecting the lower poles of both kidneys
"
ROCO_61668,PMC5437605_13019_2017_595_Fig1_HTML.jpg," Pre-operative high resolution CT scan, showing the massive bulla (17 × 12 cm) of the left upper lobe with compression of the remaining lung parenchyma
"
ROCO_61671,PMC5392548_JoU-2017-0001-g005.jpg," Subacromial bursitis in MRI, T1 TSE FS CM
"
ROCO_61675,PMC2577629_1750-1172-3-27-4.jpg," Echocardiography of a complex transposition with a ventricular septal defect and pulmonary stenosis.
"
ROCO_61686,PMC3617623_PAMJ-14-58-g003.jpg," L'examen tomodensitometrique du rachis met en évidence une image lacunaire à contours denses, de la lame vertébrale droite de D11 faisant évoquer un ostéome ostéoïde
"
ROCO_61746,PMC3873359_jkns-54-431-g001.jpg," Brain CT reveals an acute subdural hematoma of 10 mm thickness with midline shift of 15 mm in the right frontotemporoparietal region. A band of low density in the subdural hematoma is seen.
"
ROCO_61750,PMC2740171_1757-1626-0002-0000007415-002.jpg," Abdominal ultrasonography showing an oval hypoechoic formation arising from the base of the cecum and the hyperechoic formation in it.
"
ROCO_61769,PMC4831101_13019_2016_462_Fig3_HTML.jpg," Rtg-aspect on admission (patent 1)
"
ROCO_61789,PMC2222671_1752-1947-1-161-2.jpg," Computed tomography revealed an inhomogeneous fatty mass in the left hemithorax with invasive features to the heart and left hemidiaphragm.
"
ROCO_61806,PMC3398658_JO2012-213421.005.jpg," Ultrasound-guided biopsy of a lump from a patient with implant, allowing monitoring at all times the progress of the tip of the needle.
"
ROCO_61808,PMC4423011_CRIONM2015-689431.002.jpg," CT lumbar spine without contrast showing innumerable lytic lesions seen throughout the lumbar spine.
"
ROCO_61850,PMC1665239_ci05015715.jpg," Transverse grey scale sonogram in a patient with known breast carcinoma shows a well-defined, solid, homogeneous hypoechoic mass (arrows) occupying the right lobe of thyroid. FNAC confirmed a metastatic carcinoma. The curved arrow identifies the trachea and the asterisk marks the common carotid artery.
"
ROCO_61859,PMC481083_1476-7120-2-6-9.jpg," Visualization of the pulmonary veins from the right atrium using a 5 MHz phased array intracardiac echocardiography transducer.
"
ROCO_61906,PMC3640977_1471-2407-13-207-3.jpg," Chest CT showing disease response. Staging CT scan after 4 weeks of crizotinib treatment showing disease response with improvement in mediastinal nodal disease, lung metastases, and re-canalization of the left main bronchus.
"
ROCO_61911,PMC3888011_MIRT-22-103-g3.jpg," CT guided hookwire localization and injection of blue dye priorto an excision biopsy of the lesion (solid white arrow)
"
ROCO_61919,PMC5006714_medscimonit-22-2972-g005.jpg," Venography shows femoral and popliteal vein thrombolysis and vessel patency 3 days after CDT via the small saphenous veins.
"
ROCO_61920,PMC5545952_IJPC-23-274-g009.jpg," The anteroposterior view of the contrast spread in the splanchnic nerve block
"
ROCO_61926,PMC2721517_IJU-23-119-g002.jpg," Non-contrast computed tomography showing right ureteric calculus
"
ROCO_61928,PMC5043529_13256_2016_1059_Fig3_HTML.jpg," Computed tomography angiogram of our patient showing a giant splenic artery aneurysm. The computed tomography angiogram was taken with permission from our patient
"
ROCO_61945,PMC5110905_kjn-12-144-g002.jpg," A brain computed tomography scan with an axial view demonstrating air density in the left frontal lobe and subdural hematoma on the left convexity.
"
ROCO_61962,PMC4960286_11692_2016_9372_Fig1_HTML.jpg," Finite element modeling of the upper pharyngeal jaw novelty in the cichlid Amatitlania nigrofasciata. A volume rendering of the fish, 6 days post fertilization, and associated musculature has been added to give spatial reference to the upper pharyngeal jaw. Small window The fish is shown slightly forward of the pectoral girdle, with one half cut away. Magnified area is outlined in white. Large window Muscles affecting pharyngeal jaw adduction are shown in red. The upper pharyngeal jaw is shown in blues and greens indicating various levels of von Mises stress. These types of models can determine the location, orientation, and magnitude of biomechanical signals during development. a retractor dorsalis; b transversus dorsalis posterior; c levator posterior; d upper pharyngeal jaw; e obliquus dorsalis; f levator internus lateralis; g levator externus 4; h transversus dorsalis anterior; i levator internus medialis
"
ROCO_61973,PMC4611903_JPN-10-273-g003.jpg," Computed tomography scan showing diffuse cerebral atrophy along with thin corpus callosum
"
ROCO_61989,PMC4306079_s12245-014-0040-5-1.jpg," A chest roentgenogram showed a ring-shaped pericardial calcification (arrows).
"
ROCO_62006,PMC4741407_mcg-50-244-g009.jpg," The retrieval balloon was inserted over the guidewire.
"
ROCO_62023,PMC4884265_tre-06-374-7522-1-g001.jpg," Magnetic Resonance Imaging (Brother). Coronal T2-weighted magnetic resonance imaging showing normal cerebellum.
"
ROCO_62027,PMC4485357_CJ-12-12-g001.jpg," Ultrasonographic picture of the parotid mass
"
ROCO_62028,PMC4446923_IJN-25-171-g001.jpg," X-ray hands showing subperiosteal erosions and cystic lesions
"
ROCO_62041,PMC2721534_IJU-23-198-g002.jpg," Cystourethrogram and vaginogram (lateral view)
"
ROCO_62048,PMC3477021_1477-7819-10-158-1.jpg," CT scan showing a 3.0 -cm mass of the parapharyngeal space in Case 2 .
"
ROCO_62057,PMC3506074_IJCCM-16-154-g001.jpg," Chest X ray suggestive of right upper lobe pneumonia with significant deviation of the trachea (and the tracheal tube) to left. Tip of the tracheal tube (white arrow) is seen well above the carina (black arrow)
"
ROCO_62066,PMC3089794_1752-1947-5-150-3.jpg," Magnetic resonance imaging scan showing tumor embolus within the inferior vena cava.
"
ROCO_62086,PMC5329836_j_med-2016-0049_fig_001.jpg," Celiac trunk at the emergence, suggesting possible persistence of median arcuate Ligament
"
ROCO_62088,PMC3311448_jocmr-01-300-g001.jpg," Meningioma arising from Sphenoid wing with melanoma metastasis within.
"
ROCO_62095,PMC5358278_cr-05-042-g005.jpg," Transesophageal echocardiogram with trans gastric view with contrast demonstrates the contrast filling in the inter-trabecular recesses within the ventricular cavity.
"
ROCO_62098,PMC2803816_1752-1947-3-9293-3.jpg," Coronal pituitary magnetic resonance imaging T2W1 with contrast agent applied.
"
ROCO_62100,PMC5023190_pone.0162516.g003.jpg," Example of manual measurement.Example of manual measurement of MPA diameter performed on axial reconstructions of the same magnetic resonance angiography data used for 3D segmentation. Manual measurements were performed for comparison with automated measurements.
"
ROCO_62120,PMC3647105_40064_2013_226_Fig1_HTML.jpg," CT image of the brain, axial view – There is a large expansile soft tissue mass centered within the left maxillary sinus with extensive osseous dehiscence. Tumor extends into the left orbital floor, nasal cavity, left nasopharynx, left pterygopalatine fossa, left premaxillary space, and left infratemporal fossa.
"
ROCO_62145,PMC3345143_HV-12-118-g002.jpg," Transthoracic 2D echocardiography in parasternal short axis view showing pseudoaneurysm. Arrows show neck of aneurysm, which is narrower than the maximal internal diameter of the aneurysm. (LVPW = Left ventricular posterior wall)
"
ROCO_62151,PMC4648832_13550_2015_138_Fig7_HTML.jpg," Fused PET and CT components of PET-CT scan. Coronal view of fused co-registered PET and ex vivo CT data for patient number 4. Very good alignment between the two data sets can be observed by using the tracheostomy as a reference point
"
ROCO_62155,PMC5207546_medi-95-e5543-g007.jpg," Case 9. Dilatation of right side sylvian fissure is seen on pre-contrast T1WI.
"
ROCO_62156,PMC5040573_JOCR-6-53-g007.jpg," 3 months follow up xray left shoulder.
"
ROCO_62164,PMC3870648_CRIM.DENTISTRY2013-378062.012.jpg," Final radiograph obtained at 6 months after implant placement.
"
ROCO_62165,PMC4463952_13089_2015_26_Fig2_HTML.jpg," Strong Doppler signal was detected inside the lesion, signifying strong blood flow inside
"
ROCO_62169,PMC3275530_1752-1947-5-595-1.jpg," The narrowed brachiocephalic artery runs along and ventral to the tube (arrow). Although computed tomography detected no evidence of active bleeding, a tracheo-brachiocephalic artery fistula was suspected due to arterial bleeding.
"
ROCO_62170,PMC5111013_eplasty16ic43_fig1.jpg," Image demonstrating a hyperextended distal interphalangeal joint and a small avulsion fragment (marked) held at the proximal interphalangeal joint.
"
ROCO_62173,PMC5595180_bmjopen-2017-017216f02.jpg," Rectal water contrast transvaginal ultrasonography image showing a rectal endometriotic nodule (arrow) with largest longitudinal diameter of 2.7 infiltrating the intestinal submucosa.
"
ROCO_62179,PMC3015711_jsls-10-3-375-g01.jpg," Computed tomography of the chest shows eccentric calcification of a soft tissue mass in the lower lobe of the right lung.
"
ROCO_62181,PMC4333853_kjtcvs-48-59f3.jpg," Immediate postoperative chest radiograph. Venovenous-type extracorporeal membrane oxygenation was applied due to respiratory failure attributable to severe lung laceration and massive hemorrhage.
"
ROCO_62185,PMC5295539_cr-06-257-g002.jpg," Antero-posterior (AP) cranial view showing post procedural TIMI III flow of left anterior descending (LAD) artery.
"
ROCO_62192,PMC4613583_JoU-2013-0019-g001.jpg," Thickening and increased vascularity of the synovial membrane (synovitis) in the suprapatellar recess of the knee joint in US exam
"
